District_Key   , District       , Year_AD, Year_BS, Province              , A00                   , A01                , A02                , A03                , A04                   , A05                , A06                , A07                , A08                   , A09               , A10               , A11                , A12                , A13                   , A14                , A15                , A16                , A17                , A18                , A19                , A20                , A21                , A22                , A23                , A24                , A25                , A26                   , A27                  , A28                   , A29                  , A30                , A31               , A32                   , A33                  , A34                , A35                , A36                , A37                , A38                , A39                , A40                   , A41                , A42                , A43                , A44                , A45               , A46                    , A47               , A48                , A49                    , A50                   , A51                , A52                   , A53                , A54               , A55                , A56                  , A57                , A58                , A59                , A60                , A61                , A62                  , A63                , Barley_Area_Ha, Maize_Area_Ha, Millet_Area_Ha, Wheat_Area_Ha, Barley_Production_Mt, Maize_Production_Mt, Millet_Production_Mt, Wheat_Production_Mt, Barley_Yield_MtHa, Maize_Yield_MtHa, Millet_Yield_MtHa, Wheat_Yield_MtHa
RUPANDEHI      , RUPANDEHI      ,2022, 2078/79, Lumbini Province      ,0.0176097696454464,-0.0260496506828046,0.1543290293704816,-0.0038644754821832,0.033393304929259,0.0835711003238581,-0.0453989468932908,0.0529645537758845,-0.0974225030048052,0.1151988009839893,0.1362272270613534,0.1288773095274447,-0.3087425022321468,0.0540398026182762,0.0342569759031853,0.1439219146375825,-0.0897569968585032,-0.0309976206302399,-0.1410720062521573,-0.1532465900647628,-0.2454206885754397,0.295304592135456,0.0789947778228807,-0.0313753504621463,-0.0062823555432589,0.127593655844209,0.0581210201188005,0.053178832614791,0.0222827129553467,0.0762367100945384,0.1005913101924222,0.0638954185432685,-0.0124696827783174,0.0089547314448217,0.0723646294509416,0.0821453218379506,-0.1792902359740015,0.0379731471389228,0.0485776323181601,0.0035548708746206,0.0882383034526858,0.0903449422428054,-0.1132295298811101,0.2233381977023141,0.0286422012227316,0.0878883269411626,0.0872914460266722,0.0394210891196075,-0.125724960598213,0.013447021893934,-0.0285306420350812,0.0539874495621262,-0.0079619012592194,-0.0985467926220735,0.2324689453236517,-0.1756594032262058,-0.069121028806852,-0.0142717025352559,-0.1041437843667032,-0.1476265110436452,0.0450918183367833,-0.1519786858381279,0.0477762920208067,0.0611121651361919, 74.0          , 2751.0       , 46.0          , 26118.0      , 145.0               , 10752.0            , 53.0                , 103167.0           , 1.96             , 3.91            , 1.14             , 3.95
SALYAN         , SALYAN         ,2022, 2078/79, Karnali Province      ,0.0852583560559956,-0.038316075487197,0.1753936638637295,-0.0464589421697091,-0.0163239318419022,-0.0655685680715679,-0.1788523142791333,0.1625119291855587,-0.0051712708695237,0.0035447754239266,0.0912734007416394,0.0822684425512619,-0.2604308956389035,-0.0058378205199314,0.044931384634535,0.0205169119019163,-0.0260812327872239,0.0540159552459864,-0.1277348359695909,-0.1728332749090472,-0.172816703382502,0.0678770135354812,0.17866398294314,-0.1212882641764082,-0.0110819519342253,-0.0394096984398915,-0.0049403489192931,-0.00724405867339,-0.030225088757446,0.0815820854923761,0.0754126998320992,0.1464151132985233,0.0952645152075629,0.080750641856241,-0.1634128324775458,-0.0399822191538752,-0.1216797209248987,-0.0088749460202862,0.0037116842572567,-0.0225164435293891,0.0318832662910263,0.0792125426320259,-0.1109188488849691,0.1697765689370176,0.0328777517089816,0.1321433361873517,-0.0476153891103668,0.1924621537880651,-0.0170476926031064,-0.0456519117197746,0.0444159374784804,-0.0658323222702187,0.0724791721760343,0.0698697685062128,0.1285544300676096,-0.1961684858240255,-0.0494265127297872,-0.0629804569351669,-0.1098739300979607,-0.2394134631633122,0.125535158341699,-0.0876511711549446,0.0014040924787961,-0.054437215793821, 749.0         , 19335.0      , 1231.0        , 13217.0      , 1275.0              , 60256.0            , 1314.0              , 41610.0            , 1.7              , 3.12            , 1.07             , 3.15
SANKHUWASABHA  , SANKHUWASABHA  ,2022, 2078/79, Koshi Province        ,0.0327761559492656,-0.1137645963875421,0.1019298394586414,-0.0984951570663951,-0.0043346102816599,-0.0264268854906216,-0.0873045981626088,0.0856294700718619,0.0510633047105699,0.1192095733041729,0.0873157924864342,0.0526457451973051,-0.0983952088738879,-0.0300846296588415,-0.0542211797420888,-0.0015478291316141,-0.0315082693077797,0.00878372675369,-0.0796150244011402,-0.1557058671004197,-0.0087100865211956,0.0772680608138285,0.0462353893230122,-0.0958118875636512,0.0051424166028126,-0.0990204636066196,-0.0432591384249551,-0.0331586327214335,-0.0310831348559787,0.0031871030715267,0.0031966194023652,0.1010596901615445,-0.0164404813426609,0.0617777089631913,-0.1268674025766442,-0.1067631976862672,-0.08672873432274,-0.0927550853205455,-0.1230829787961772,-0.0332318297709778,0.0373147493664846,0.1220671381464768,-0.1174392980818168,0.0733628434793054,-0.0556671844576393,0.1968779495222042,0.0055650213263329,0.1926210042279566,-0.0163655767870938,0.0055390973843092,-0.0380413062957284,-0.0545335426091973,0.1047020261710831,0.2045736704627359,0.1501902837427314,-0.1831191890893113,-0.0707286900402087,-0.1463579887351207,-0.0807306965565615,-0.2412899333054596,-0.0227775208756539,0.0943590716400206,-0.0589358400323128,-0.0190069098790869, 12.0          , 12458.0      , 6664.0        , 715.0        , 16.0                , 33146.0            , 8664.0              , 1650.0             , 1.34             , 2.66            , 1.3              , 2.31
SAPTARI        , SAPTARI        ,2022, 2078/79, Madhesh Province      ,0.0101717960000661,-0.0723182727951578,0.1383154711132531,-0.0538144860160566,-0.0191768161596194,0.093316283976483,-0.0471473657660428,0.0535054170900765,-0.0661229665494744,0.1603496797458293,0.1823174769934562,0.0874762844077502,-0.2899155992907745,-0.0666159962659298,0.0453227026675613,0.1451112940815417,-0.1626376448077054,-0.0453542181293457,-0.1182037225889075,-0.1310904563967397,-0.2377203067645013,0.3401622386652633,0.0197319898749805,-0.0363673417769578,0.0399127421083764,0.112032220233506,0.037149610663217,0.0307590294761042,-0.070306752790193,0.0844462235448811,0.0908472580659304,0.0349012987901166,0.0026980456902239,-0.00375893881978,0.0508457776031091,0.1551799050838997,-0.1740990468419132,0.0048490474254661,0.0705070543747112,-0.0078668359696716,0.0864759616260099,0.1234109112810807,-0.1349341317952671,0.2274734513754925,0.0194782579340452,0.1160766281297294,0.076523194329676,0.0960316917338719,-0.0951376104866298,0.0260640313190823,0.0148525710215617,0.1255899898987237,0.0220769776797702,-0.073398665741117,0.1876454496549419,-0.1674172015835327,-0.041216969961248,-0.0124547822617711,-0.0755911482065578,-0.1437928904683139,0.0371146365313162,-0.1023828464722853,0.0285389347199145,0.0724246532548458, N/A           , 6589.0       , 183.0         , 15017.0      , N/A                 , 23211.0            , 231.0               , 54351.0            , N/A              , 3.52            , 1.26             , 3.62
SARLAHI        , SARLAHI        ,2022, 2078/79, Madhesh Province      ,0.0102541958310239,-0.0620145084196233,0.1337183462643152,-0.0141333148647595,-0.0101999829103423,0.0771483036710429,-0.0636277785832,0.0766979025890704,-0.1018948294288713,0.1477960922891042,0.1793802956276357,0.103169550196716,-0.2961560019069696,-0.0177535506194663,0.0263699235757335,0.1258730819717196,-0.1416801562175803,-0.0577933438227106,-0.1067252960163522,-0.1472203229572102,-0.2625530651903656,0.3321926986088009,0.0580819854866405,-0.0523848826326046,0.0262228083888682,0.1552791635118857,0.0535779826363433,0.0517679918462941,-0.0148579790158341,0.0821758086905205,0.0759393046593698,0.0440583262729553,0.0188384434816742,0.0122669972827586,0.0611673570126083,0.1207473952193816,-0.1824102759433993,0.0012596247759662,0.0318572628731532,-0.0370908133251145,0.0766663813272946,0.126372395851493,-0.1292084342128804,0.2248266368690339,0.0293391194546984,0.1153911587527665,0.0743826770818703,0.091618181801656,-0.1099111152736715,0.0404947878339342,-0.0233136157882452,0.0815514965609305,0.0387796355397304,-0.0889731553984696,0.2005215690930115,-0.1803090634506102,-0.0798379834894031,-0.0104499794489677,-0.0784357478825426,-0.1267839634249732,0.0634087002453494,-0.1328388061944763,0.0555395263542658,0.0525603500171558, 260.0         , 10205.0      , 709.0         , 22984.0      , 290.0               , 35831.0            , 638.0               , 77128.0            , 1.12             , 3.51            , 0.9              , 3.36
SINDHULI       , SINDHULI       ,2022, 2078/79, Bagmati Province      ,0.0665533168794612,-0.0578422773861461,0.147431454964892,-0.0422105762588709,0.0276470935452373,-0.0101842209503138,-0.1520018201572723,0.1376780490807282,-5.136151318130047e-05,0.0823090148174003,0.136253329135466,0.1074717343505031,-0.2985721272003268,-0.0709510291251241,0.0075697551027333,0.0525881842083635,-0.051474125009463,-0.0019331940467234,-0.0931005960079726,-0.1290752857471143,-0.1848157678640853,0.2207838152393872,0.0856142821263348,-0.1111442526610679,0.0433713347301843,0.0058672598920699,0.0007147620507147,-0.0219488312885982,-0.1090239562122326,0.0660960930653985,0.0623382336862481,0.0921623778762545,0.0804035488525905,0.0420633684165444,-0.1070898838221349,0.0255880994699878,-0.1679636137252301,-0.0525131837836096,-0.0344888603588524,-0.0547707164568342,0.0620051886496376,0.1062693988508463,-0.1047175644719531,0.2337083684798917,0.0247544949939837,0.1429176110292716,0.0058113701796156,0.2273802034119999,-0.0266566417622897,-0.0122220024492599,0.0041239213838922,-0.0316404649309191,0.1117259580175666,0.0472732335033716,0.1465354099454356,-0.2037602970513344,-0.0546854284721573,-0.0552025930433048,-0.0427573926812363,-0.1800745209004655,0.1067677183527367,-0.0808455365065673,0.0364280061019088,-0.0190367770473309, 41.0          , 27556.0      , 11700.0       , 6354.0       , 65.0                , 85601.0            , 11089.0             , 14890.0            , 1.59             , 3.11            , 0.95             , 2.34
SINDHUPALCHOK  , SINDHUPALCHOK  ,2022, 2078/79, Bagmati Province      ,0.0195922255420919,-0.1245960186344213,0.1384443124014114,-0.0912003345471137,-0.022125762151307,-0.0498266322476099,-0.0924132001130409,0.0907072144785808,0.0256908600720449,0.0942739782190981,0.0808389163036666,0.021929452693616,-0.1458785045682852,-0.0390917957094398,-0.0263989040112645,-0.0317000207508197,-0.0597254743576443,0.031324492723023,-0.1051434039575193,-0.1678237025589943,-0.0426811063654975,0.0727610472387891,0.0803580349070817,-0.111813874644933,0.0142026305458829,-0.066579650962212,-0.0371463924832474,-0.026240058672396,-0.0415464001158593,0.0215924003812722,0.0185148446626036,0.1347590789396816,0.0038097923319985,0.0558757691575554,-0.1446600642939866,-0.1043727353704647,-0.0791941458034474,-0.0786191916688013,-0.0936392765897412,-0.0215347049514078,0.0220614858573699,0.1002957096466222,-0.1610222055659581,0.0581088727323584,-0.0276361687995516,0.1765162158486959,-0.0085013417164508,0.1969001935149948,-0.0151271247119938,-0.0064296211571813,-0.0038243952403799,-0.0408285637453368,0.1045546260141174,0.1930437391377756,0.1301163539572246,-0.1851829359331668,-0.0805354353762838,-0.1323010371885126,-0.1143050736216203,-0.2249283370574281,0.0101565202207782,0.0477373682824994,-0.0574254060007026,-0.0510352019554095, 172.0         , 26190.0      , 17350.0       , 6904.0       , 205.0               , 75713.0            , 18500.0             , 8723.0             , 1.19             , 2.89            , 1.07             , 1.26
SIRAHA         , SIRAHA         ,2022, 2078/79, Madhesh Province      ,0.0052868172799473,-0.0731450545172039,0.1442142781846008,-0.0442150323488951,-0.0153084696731799,0.082247374791998,-0.0607322855574267,0.073836580888674,-0.0821675129832373,0.1434181757226258,0.1745372697817198,0.0869329319074689,-0.3049532995744937,-0.0478070600509421,0.0441415045539451,0.1331620140268499,-0.1570522303239256,-0.024408000551544,-0.125489769509157,-0.1337005923940802,-0.2555230079598557,0.3416861967605402,0.0295326728361751,-0.038605633462064,0.0404298216510351,0.1469273954332203,0.0403424090092425,0.0340310245789788,-0.0595344846376993,0.1021863339999757,0.090930053546235,0.0222041955895284,0.0157535923621168,-0.0034700638301348,0.0592530975168995,0.1506000424299919,-0.1814372174783617,0.007439360342513,0.0672694199505155,-0.0198261646107702,0.0829543583088965,0.1173651502848684,-0.1505450622627892,0.227192328085249,0.0135595551226012,0.1169909933490472,0.0852361885222446,0.0878445509408936,-0.1148644056676633,0.0379957332429447,0.0057580199879469,0.1195743317429969,0.0179403400809569,-0.0744820262232746,0.2050713769128963,-0.1617326470131629,-0.0679850671169775,-0.0020743770587122,-0.0801784660336194,-0.1272090288526589,0.0452695720010935,-0.1048155559728724,0.0373246603862285,0.0708270713417306, N/A           , 3755.0       , 445.0         , 11794.0      , N/A                 , 14007.0            , 446.0               , 41468.0            , N/A              , 3.73            , 1.0              , 3.52
SOLUKHUMBU     , SOLUKHUMBU     ,2022, 2078/79, Koshi Province        ,-2.492610936523981e-05,-0.145685645371618,0.0458928857842306,-0.094245933356003,-0.0659144455093136,-0.0098138459501451,-0.0333007715840022,0.0363978146415982,0.0147130548047185,0.1123116956971977,0.1062148949463029,0.0217529080820874,-0.0268052020547134,-0.0433504849766834,-0.0891893423328509,-0.0089710283300502,-0.0268211757341069,0.0364084005141212,-0.0734260033389063,-0.1738501880443238,0.0396511966606217,0.0227031436590048,0.050785732383993,-0.0967389614046783,-0.0159499997863124,-0.0963527712011185,-0.026611520676177,0.0109692457930077,0.0168684050858134,0.0292854709436442,0.0076205559040567,0.1312634379143389,-0.0441957381354355,0.0460381829475059,-0.1180089733339223,-0.146344371005826,-0.1018907032997799,-0.1156867245370101,-0.1354888710330894,-0.0308964370268698,0.0338999680782879,0.107436810865806,-0.1268362651889434,-0.0044086826499319,-0.0432171518025153,0.190503729328361,-0.0191740584923954,0.1330079647078163,-0.0469191774948814,0.0013346705181937,-0.0248085022053175,-0.0163135954041902,0.0965536238363333,0.2188672507782734,0.1393530360124923,-0.1627524965204277,-0.1156934255016384,-0.1548871618722469,-0.0755678036239686,-0.2334216434533914,-0.0896308516488714,0.124412338887772,-0.1321517175175297,-0.0273014965557465, 162.0         , 13770.0      , 2105.0        , 2665.0       , 193.0               , 39048.0            , 2830.0              , 5306.0             , 1.19             , 2.84            , 1.34             , 1.99
SUNSARI        , SUNSARI        ,2022, 2078/79, Koshi Province        ,0.0223574803053936,-0.0827705523723753,0.1482614410895245,-0.073535644457704,-0.0057814468706927,0.0819921046963953,-0.037358929011424,0.044700989749714,-0.0681114027794867,0.1669079229482545,0.1841526455420834,0.0879340183144939,-0.275274516844403,-0.0751493440571748,0.0398471919045613,0.1279728451939009,-0.153512786563996,-0.0650254060935735,-0.1030894872405654,-0.1206672854043683,-0.2183994162369747,0.3295855717959328,0.009742186023506,-0.041419970123796,0.0425238902074967,0.1130266159939091,0.0187301213757971,0.0282543902425867,-0.0701350855084105,0.0701931775579523,0.0807808687637218,0.0265895351568722,-0.0038208717790803,0.0044700001863187,0.0655992831291581,0.1176225072147185,-0.1677776157534626,-0.0160333208778101,0.052589588473259,-0.0178745772376408,0.0803407791174824,0.1164345803883223,-0.1306786498251536,0.2484524986323975,0.0274120439672398,0.1115119375685143,0.0655465449460024,0.1205079789811802,-0.0749359663196414,0.0353152407356387,0.0015122440422072,0.1020353166568301,0.0414184966796476,-0.0581626480535286,0.18726808128296,-0.1796036157620027,-0.0407522016076772,-0.0361159232494864,-0.0709326788647253,-0.1575572669421997,0.0423430208289945,-0.0993987517732826,0.0214489580776426,0.0711071645639963, 14.0          , 9034.0       , 505.0         , 12127.0      , 22.0                , 29432.0            , 585.0               , 41195.0            , 1.57             , 3.26            , 1.16             , 3.4
SURKHET        , SURKHET        ,2022, 2078/79, Karnali Province      ,0.0888466680952299,-0.0399103871888095,0.1562971866666859,-0.0286301868142134,0.0035540302277811,-0.0540258818613334,-0.1534538374311977,0.1664459733605013,-0.0140967482217708,0.0282109431395185,0.1198142374817948,0.1051426809320499,-0.2838049440920496,-0.0123115821072946,0.0296406062643129,0.0529513755448318,-0.0301274889973598,0.0405360261518097,-0.1047214079345879,-0.1513395595895418,-0.1988606882187913,0.1679507846299225,0.17072335331952,-0.1092184401947187,-0.0027262879446122,-0.0226383803734314,0.0100668227327701,0.0011623355650001,-0.0294835068239883,0.0636353263572924,0.0818393726133738,0.1263525718996428,0.0957885892505275,0.0721423208311028,-0.1021155289003123,-0.0102504848432971,-0.1457283225199512,-0.0111923718642805,-0.0168408556683857,-0.0497852396081006,0.0503065920535938,0.085667501396976,-0.087815333985513,0.2238645139992764,0.0416655298951594,0.1407090964447227,-0.0011689985411526,0.1750667117508118,-0.033913799573509,-0.0303925364771135,0.0007465092400639,-0.0562323816281251,0.0676880627479278,0.0390670769932217,0.1504271418059642,-0.1895070461482417,-0.0579880312148489,-0.0425295929067812,-0.0734639317588981,-0.2215876157683939,0.1280555062827959,-0.1037925322694036,0.0322312824548357,-0.039793459082238, 630.0         , 13252.0      , 2995.0        , 12191.0      , 1105.0              , 46756.0            , 3497.0              , 42354.0            , 1.75             , 3.53            , 1.17             , 3.47
SYANGJA        , SYANGJA        ,2022, 2078/79, Gandaki Province      ,0.0478112817173033,-0.0176441694585883,0.1866488584921456,-0.0027975321391831,0.0346618150584983,-0.0872315700267245,-0.2136859318606589,0.1638928627433934,0.0333149513681397,0.0555267248715466,0.0411657119009734,0.0775575044357523,-0.2570893138737842,-0.0356895053174791,-0.0058161794664367,-0.0238322436769643,-0.0606995625837486,0.042627133268338,-0.1319194766192886,-0.1147236775701628,-0.2315353437935763,0.1664689632317352,0.1053354008740335,-0.1012401379919653,-0.0026618303812616,-0.0203669024589209,-0.0232033925910853,-0.0418725745469348,-0.0632550463494373,0.0653803346033165,0.0570635368793354,0.1799937675306499,0.0687936642180609,0.0697841443634107,-0.1305786629314838,-0.0263625520053129,-0.1252721544942252,-0.0107776412609082,-0.0367635160615249,0.0102976792362521,0.0510242808949725,0.1034844158717603,-0.1086824857897699,0.1788774516021956,0.0315071589211742,0.1476578520784055,0.0248183009284038,0.1932771099845522,0.0156156076547798,-0.0263813569955532,0.0245628039322778,-0.0567923519812712,0.0628741448168042,0.0707109791916165,0.1453881971047486,-0.2465155169554326,-0.0851574149907232,-0.0802530053584455,-0.0927097185607518,-0.1719870166595854,0.05043454080488,-0.1009950710170073,0.0072312094561086,-0.0521543224348034, 6.0           , 28945.0      , 16501.0       , 5560.0       , 6.0                 , 97930.0            , 20346.0             , 16008.0            , 1.0              , 3.38            , 1.23             , 2.88
TANAHU         , TANAHU         ,2022, 2078/79, Gandaki Province      ,0.0565097102254133,-0.0014503540784752,0.1472096837678518,0.0299475523279056,0.0538578465881091,-0.0684569297828235,-0.2207741186789965,0.1951017779774622,0.0275506107949957,0.0787617971060249,0.0484874935000185,0.095896202582434,-0.2784681040015727,-0.0123797201714628,-0.0328873268275973,-0.0242187879447746,-0.0515116469632268,0.0334648108686209,-0.1359541017239894,-0.0930941734869631,-0.2453435804264237,0.1906045336204923,0.0687176619521172,-0.0840479833568653,-0.0062094205562846,0.0104566866000384,0.0039621642387079,-0.0573643511782292,-0.0332982775858625,0.084319764496961,0.0498634777164877,0.1525836545711943,0.0631801259053176,0.0634713509328101,-0.0764369568097505,0.0098614100209402,-0.1557119332432875,-0.0198744012217681,-0.0086112460530405,-0.0047635929546989,0.0389080547337018,0.1250680729886465,-0.0688244134529206,0.2022996425799435,0.0143029209429447,0.1363553123303457,0.0286770118775173,0.2059759080894739,-0.0015824273731623,0.002890713169468,0.0124726289435625,-0.061520581674548,0.0688118696886541,0.0468050414331131,0.1661788733062454,-0.2146458985191632,-0.0904828593695846,-0.0742326829564224,-0.0772994836696045,-0.1158711728398011,0.0243518751961167,-0.1316223423139981,0.0625566301158224,-0.0338113251604372, 5.0           , 22316.0      , 6729.0        , 1643.0       , 6.0                 , 74574.0            , 7700.0              , 4119.0             , 1.13             , 3.34            , 1.14             , 2.51
TAPLEJUNG      , TAPLEJUNG      ,2022, 2078/79, Koshi Province        ,0.0174618506851297,-0.1339776836665977,0.0670151707148515,-0.1038707990918583,-0.042661903010854,-0.0082348316014929,-0.0386853278272567,0.0464500619519886,0.0272304420450242,0.1165686017097211,0.0993798538107709,0.0337253082693334,-0.0393889311942973,-0.030443221392424,-0.0805513079330049,-0.0105286128998904,-0.0220217330465503,0.017175244953642,-0.0664073290653696,-0.1623651526847249,0.0334367736385663,0.0451132462011763,0.0457571954225063,-0.0978703828010562,-0.0042787758550175,-0.1039803313556225,-0.0304002889110942,-0.0058087968456866,-0.0154371239296324,0.0167113388083381,-0.0046955813159313,0.121146841813915,-0.0453213132115243,0.0452399433898692,-0.1206786328623533,-0.1363519081136489,-0.0973234780224161,-0.1121554150613109,-0.1411986138104345,-0.0335969150526549,0.0518468317779815,0.1225487962080772,-0.1209085936378135,0.0272432731863833,-0.0562600943371061,0.1990853431235554,-0.0131724169659361,0.1630030700446517,-0.0392587432248312,0.0119993768989094,-0.0406655001319215,-0.0334574289214578,0.1003455169555899,0.2077070936343104,0.1505686856058981,-0.1713227946311698,-0.084189522427981,-0.1609173109818515,-0.0847841074410692,-0.2462386274545547,-0.0706305185677638,0.1322468335120707,-0.1035387914615182,-0.0168550588355343, 269.0         , 11198.0      , 2987.0        , 1537.0       , 405.0               , 38312.0            , 4242.0              , 2875.0             , 1.51             , 3.42            , 1.42             , 1.87
TERHATHUM      , TERHATHUM      ,2022, 2078/79, Koshi Province        ,0.0508887968350673,-0.0625645950601392,0.1890179993386149,-0.1024744170192694,0.0173268964675065,-0.0259728884069235,-0.1461713177659352,0.1080692857270846,0.0280923172145366,0.0814672845089501,0.1014009537751532,0.0472804469297312,-0.2252327155971384,-0.0865388920192994,0.0256875226366163,-0.0159390765893474,-0.0769220590760208,0.0107079151695063,-0.0906322447272903,-0.1329526276396053,-0.1710342379033193,0.2016616130387466,0.0795582834694615,-0.1133978405059525,0.0184824972512143,-0.0491006800434913,-0.0246116187654206,-0.0522862961423668,-0.1155528706553085,0.0178362659700974,0.0388331989274905,0.1025587672658962,0.0629468271756263,0.0727068533683115,-0.1377654386635385,-0.0131630846721093,-0.0837505719542497,-0.0945383220540625,-0.083705986303604,-0.0171693690966268,0.0645487316527112,0.1358973167118242,-0.1503994332168917,0.1991566050947472,-0.0160876408730511,0.1767055965834214,0.0247159772981396,0.1852992128757284,-0.0375199836509223,-0.0446234986893747,0.0075273078719876,-0.0310894818699306,0.1385789313389838,0.1229982634110092,0.0997265762118882,-0.2387772955861918,-0.0005530015174661,-0.0726705646572424,-0.119628127762586,-0.2967661730808719,0.0547794460337615,-0.0391237098717618,-0.0313567896813388,-0.0625342038711747, 64.0          , 12897.0      , 2505.0        , 2399.0       , 85.0                , 38756.0            , 2956.0              , 4796.0             , 1.33             , 3.01            , 1.18             , 2.0
UDAYAPUR       , UDAYAPUR       ,2022, 2078/79, Koshi Province        ,0.0700600193621203,-0.063604313009905,0.1496291433119678,-0.0553369212439776,0.0063317421300156,0.0025420987693617,-0.1385315268981804,0.1324072786687488,-0.0102330090056266,0.088919988788378,0.1437407596714433,0.1077883119972773,-0.3028948247919858,-0.0876534169470102,0.0137304749372732,0.0768161667474345,-0.0590215509753815,-0.0084725296710449,-0.0883826703773406,-0.1089737662040862,-0.1943977431366337,0.253975423312146,0.092030854521718,-0.1039565600613301,0.0482197865370186,0.0211001738467867,0.01173015480905,-0.0092418228163685,-0.1180493063912505,0.0705254597853365,0.0675844327076964,0.088279489533848,0.0750124339819272,0.0302030498649913,-0.0712444096242064,0.0368111721505946,-0.1622523099336229,-0.0510311602611762,-0.0136688122024527,-0.0582321423127756,0.068786684196848,0.1138930384319186,-0.105109772429435,0.2602225828018997,0.0292523454675021,0.1343396542585695,0.0055796187617993,0.207986216316027,-0.028039630724157,-0.0016748011963099,-0.0034855577797828,-0.0127989028367287,0.1073674972568331,0.036978050542928,0.1473028617348085,-0.1989191905824596,-0.0433561532694569,-0.0615446009990198,-0.0410834013825392,-0.1777115425854579,0.1029610117676501,-0.0804335828450801,0.0246656961142484,0.007063692412345, 29.0          , 17836.0      , 2768.0        , 5130.0       , 43.0                , 55239.0            , 5147.0              , 12825.0            , 1.48             , 3.1             , 1.86             , 2.5
ACHHAM         , ACHHAM         ,2023, 2079/80, Sudurpashchim Province,0.0548916806210246,-0.1010224849390267,0.1840000381662201,-0.0880114717557119,-0.0296922367153898,-0.0603132448624211,-0.1101571805315249,0.1834664592743557,-0.0384023477302508,0.0190969704094623,0.0910771333627632,0.0438608044141335,-0.2600583653472741,-0.0543592887879568,0.0623282947021907,-0.0055617068238646,-0.0863798449955986,0.0644996885855599,-0.112590300723946,-0.1533196235109045,-0.1174640526597609,0.0990790526260639,0.1551367258542056,-0.1384250943829004,0.0408891618409312,-0.0490698211105973,-0.0051618400106323,0.0029906630797225,-0.0824833838935233,0.0340034114620068,0.0698814067800514,0.154983755900981,0.0931169812683533,0.0833282975605923,-0.1477059095724589,-0.0341910719881883,-0.0637743438122925,-0.0397538495550804,-0.0029821248416228,-0.0478953846698586,0.0521578818953597,0.0544484825333965,-0.1358674007549665,0.1418655408038011,0.0909267697413073,0.163655324258363,-0.0081020088319345,0.2241821378272379,-0.0238301480451845,-0.015933461602272,0.0334224855900613,-0.0203235570900915,0.0830799589284847,0.0716496498255951,0.1051373436286488,-0.1467027769271751,-0.0654752158897871,-0.0855797442922777,-0.1117254917056651,-0.218890903983482,0.1350051456449643,-0.0363559172894799,-0.0076627258343414,-0.0706649907328919, 752.0         , 5688.0       , 3002.0        , 10730.0      , 412.0               , 12514.0            , 2762.0              , 17168.0            , 0.55             , 2.2             , 0.92             , 1.6
ARGHAKHANCHI   , ARGHAKHANCHI   ,2023, 2079/80, Lumbini Province      ,0.0795864061734976,-0.0685431742017317,0.1761218178080645,-0.0432559296681728,-0.0254026177156348,-0.036202460043172,-0.1363810413186374,0.191348629665697,-0.0306687348541419,0.051364867359426,0.1002415761069224,0.0810506405606825,-0.313709558898565,-0.0134731155350534,0.0087809679982306,0.0465538323137301,-0.0574952761456608,0.0609538671223309,-0.1102665028901872,-0.1486372100174068,-0.1689486788507728,0.1508775609557234,0.1884383313055811,-0.1429465454457612,0.040054718245591,-0.0261531236078536,0.0496192587334527,0.0057554848276498,-0.0695662119790087,0.0685681033801055,0.0673240786938916,0.1533848378298923,0.1024921912464568,0.0503516886894784,-0.0970111075860178,-0.0279000806168634,-0.1134382493974082,-0.031995825505459,0.0005565167001284,-0.0526348667087325,0.0302107663570759,0.0637281543654724,-0.1258147465482691,0.2352777473762917,0.0685256183437037,0.1537780594839422,-0.0419894881913323,0.2320713419571768,-0.0471063061012905,0.0015922529728063,0.0142683355047566,-0.0182755958069324,0.0958376121952166,0.011437046270358,0.1200889170985477,-0.1699185869109814,-0.0300247171769561,-0.0604643720251268,-0.0960145259573782,-0.203042685915962,0.1216794781732718,-0.0617345737311392,0.0315997006959303,-0.0528214317012173, 300.0         , 16965.0      , 501.0         , 5245.0       , 345.0               , 54381.0            , 615.0               , 14424.0            , 1.15             , 3.21            , 1.23             , 2.75
